"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","2","Red-throated Loon","Gavia stellata","","","","","","",""
"4347","3","Black-throated Loon","Gavia arctica","","","","","","",""
"4347","4","Great Northern Loon","Gavia immer","","","","","","",""
"4347","7","Little Grebe","Tachybaptus ruficollis","","","","","","",""
"4347","8","Great Crested Grebe","Podiceps cristatus","","","","","","",""
"4347","9","Red-necked Grebe","Podiceps grisegena","","","","","","",""
"4347","10","Horned Grebe","Podiceps auritus","","","","","","",""
"4347","11","Black-necked Grebe","Podiceps nigricollis","","","","","","",""
"4347","12","Black-browed Albatross","Thalassarche melanophris","2017-10-06","1","Denmark","Ebbeløkke","55.960348","11.456337","http://maps.google.co.uk/maps?q=loc:55.960348, 11.456337(Black-browed Albatross)&z=7&iwloc=A"
"4347","15","Northern Fulmar","Fulmarus glacialis","","","","","","",""
"4347","1140","Scopoli's Shearwater","Calonectris diomedea","","","","","","",""
"4347","28","Great Shearwater","Ardenna gravis","","","","","","",""
"4347","31","Manx Shearwater","Puffinus puffinus","","","","","","",""
"4347","32","Balearic Shearwater","Puffinus mauretanicus","","","","","","",""
"4347","39","European Storm Petrel","Hydrobates pelagicus","","","","","","",""
"4347","47","Northern Gannet","Morus bassanus","","","","","","",""
"4347","49","Great Cormorant","Phalacrocorax carbo","","","","","","",""
"4347","51","European Shag","Phalacrocorax aristotelis","","","","","","",""
"4347","53","Pygmy Cormorant","Microcarbo pygmeus","","","","","","",""
"4347","56","Great White Pelican","Pelecanus onocrotalus","","","","","","",""
"4347","57","Dalmatian Pelican","Pelecanus crispus","","","","","","",""
"4347","60","Eurasian Bittern","Botaurus stellaris","","","","","","",""
"4347","66","Black-crowned Night Heron","Nycticorax nycticorax","","","","","","",""
"4347","69","Squacco Heron","Ardeola ralloides","","","","","","",""
"4347","72","Western Cattle Egret","Bubulcus ibis","","","","","","",""
"4347","78","Little Egret","Egretta garzetta","","","","","","",""
"4347","80","Great Egret","Ardea alba","","","","","","",""
"4347","81","Grey Heron","Ardea cinerea","","","","","","",""
"4347","84","Purple Heron","Ardea purpurea","","","","","","",""
"4347","87","Black Stork","Ciconia nigra","","","","","","",""
"4347","88","White Stork","Ciconia ciconia","","","","","","",""
"4347","90","Glossy Ibis","Plegadis falcinellus","","","","","","",""
"4347","91","Northern Bald Ibis","Geronticus eremita","","","","","","",""
"4347","93","Eurasian Spoonbill","Platalea leucorodia","","","","","","",""
"4347","95","Greater Flamingo","Phoenicopterus roseus","","","","","","",""
